name	nodeType	year	placeNameFromCompany	placeNameGeocoded	lat	lon	osmID	textModified	textOriginal	normalizationNotes	lineID
Victor Clicquot Quenardel & Co. Nachf. A.-G., Bacharach.	company	1926	Bacharach	Bacharach	50.0597943	7.7683997	1239652	False	Victor Clicquot Quenardel & Co. Nachf. A.-G., Bacharach.		17319
Elektrizitätswerk Homburg v. d. H. Akt.-Ges., Bad Homburg.	company	1926	Bad Homburg	Bad Homburg vor der Höhe	50.2267699	8.6169093	338875	False	Elektrizitätswerk Homburg v. d. H. Akt.-Ges., Bad Homburg.		17320
Frankfurter Lebensversicherungs A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Frankfurter Lebensversicherungs A.-G., Frankfurt a. M.		17321
Frankfurter Lokalbahn Akt.-Ges., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Frankfurter Lokalbahn Akt.-Ges., Frankfurt a. M.		17322
Georges Geiling & Cie. Akt.-Ges., Bacharach.	company	1926	Bacharach	Bacharach	50.0597943	7.7683997	1239652	False	Georges Geiling & Cie. Akt.-Ges., Bacharach.		17324
Otto & Quanz Schokoladenwerke Akt.-Ges., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Otto & Quanz Schokoladenwerke Akt.-Ges., Frankfurt a. M.		17329
Preuß. Boden-Credit-Aktien-Bank, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Preuß. Boden-Credit-Aktien-Bank, Berlin.		17330
Jacob Stück Nachfolger Akt.-Ges., Hanau a. M.	company	1926	Hanau a. M.	Angelsport-Verein eV. Hanau a/M.	50.170193999999995	9.053266328787657	398000765	False	Jacob Stück Nachfolger Akt.-Ges., Hanau a. M.		17333
Dittersdorfer Filz- u. Kratzenfabrik.	company	1926					-1	False	Dittersdorfer Filz- u. Kratzenfabrik.		17352
Füg Elektricitätsgesellschaft, Chemnitz.	company	1926	Chemnitz	Chemnitz	50.8323531	12.918914	62594	False	Füg Elektricitätsgesellschaft, Chemnitz.		17353
Tafel-, Salin- und Spiegelglasfabriken Aktien-Gesellschaft, Fürth.	company	1926	Fürth	Fürth	49.488571050000004	10.95872031326412	62374	False	Tafel-, Salin- und Spiegelglasfabriken Aktien-Gesellschaft, Fürth.		17357
Bayerische Hypotheken- und Wechsel-Bank. Filiale Bayreuth.	company	1926	Bayreuth	Bayreuth	49.9427202	11.5763079	62640	False	Bayerische Hypotheken- und Wechsel-Bank. Filiale Bayreuth.		17361
Bank für Bergbau und Industrie, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Bank für Bergbau und Industrie, Berlin.		17377
Deutsche Bank, Zweigstelle Schwelm.	company	1926	Schwelm	Schwelm	51.2841166	7.2924712	162833	False	Deutsche Bank, Zweigstelle Schwelm.		17385
Minerva Handels-A.-G., Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Minerva Handels-A.-G., Düsseldorf.		17401
Allgemeine Garantiebank, Versicherungsaktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Allgemeine Garantiebank, Versicherungsaktiengesellschaft, Berlin.		17411
Bühlag A.-G., Bühl.	company	1926	Bühl	Bühl	48.7253	7.0853	114872	False	Bühlag A.-G., Bühl.		17412
Eyacher Kohlensäure-Industrie A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Eyacher Kohlensäure-Industrie A.-G., Berlin.		17414
Kaltwalzwerk A.-G., Villingen.	company	1926	Villingen	Villingen	48.0596619	8.4598995	14864962	False	Kaltwalzwerk A.-G., Villingen.		17415
Klinkhardt & Biermann, Komm.-Ges. a. A., Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Klinkhardt & Biermann, Komm.-Ges. a. A., Leipzig.		17416
Turbo, Überlingen.	company	1926	Überlingen	Überlingen	47.7664456	9.1605106	2784807	False	Turbo, Überlingen.		17419
Central-Hypothekenbank Ungar. Sparcassen als A.-G., Budapest.	company	1926	Budapest	Budapest	47.4978789	19.0402383	1244004	False	Central-Hypothekenbank Ungar. Sparcassen als A.-G., Budapest.		17427
Carl Petereit Akt.-Ges., Königsberg i. Pr.	company	1926	Königsberg i. Pr.	Königsberg in der Neumark	52.9629793	14.4314113	3010501	False	Carl Petereit Akt.-Ges., Königsberg i. Pr.		17431
Bank für das Nahetal A.-G., Birkenfeld-Kirn.	company	1926	Birkenfeld-Kirn	Kreissparkasse Birkenfeld	49.7853374	7.4604091	1741959147	False	Bank für das Nahetal A.-G., Birkenfeld-Kirn.		17451
Mecklenburgische Bank i. Schwerin.	company	1926	Schwerin	Schwerin	53.6288297	11.4148038	62685	False	Mecklenburgische Bank i. Schwerin.		17454
Oldenburgischen Staatsbank.	company	1926					-1	False	Oldenburgischen Staatsbank.		17456
Woermann-Linie A.-G., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Woermann-Linie A.-G., Hamburg.		17461
Germanischer Lloyd, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Germanischer Lloyd, Berlin.		17464
Hamburgische Schiffbau-Versuchsanstalt G.m.b.H., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Hamburgische Schiffbau-Versuchsanstalt G.m.b.H., Hamburg.		17465
Portland Zementwerke Höxter-Godelheim A.-G., Höxter.	company	1926	Höxter	Höxter	51.7938902	9.348855	148593	False	Portland Zementwerke Höxter-Godelheim A.-G., Höxter.		17470
Aktienzuckerfabrik Vienenburg.	company	1926					-1	False	Aktienzuckerfabrik Vienenburg.		17482
Actien-Gesellschaft für Pappen-Fabrikation, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Actien-Gesellschaft für Pappen-Fabrikation, Berlin.		17486
Emder Schiffsausrüstungs-Gesellschaft m.b.H., Emden.	company	1926	Emden	Emden	53.3670541	7.2058304	62562	False	Emder Schiffsausrüstungs-Gesellschaft m.b.H., Emden.		17502
Versicherungs-Gesellschaft “Westfalen“, Dortmund.	company	1926	Dortmund	Dortmund	51.5142273	7.4652789	1829065	False	Versicherungs-Gesellschaft “Westfalen“, Dortmund.		17503
Schiffahrts-Gesellschaft “Poseidon“, Königsberg.	company	1926	Königsberg	Kaliningrad	54.70464845	20.456566646621738	331414	False	Schiffahrts-Gesellschaft “Poseidon“, Königsberg.		17504
“Artus“ Speditions- u. Binnenschiffahrts-Gesellschaft, Königsberg.	company	1926	Königsberg	Kaliningrad	54.70464845	20.456566646621738	331414	False	“Artus“ Speditions- u. Binnenschiffahrts-Gesellschaft, Königsberg.	place	17505
Panagiotis Avramikos Aktiengesellschaft, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Panagiotis Avramikos Aktiengesellschaft, Hamburg.		17509
Eisenhütte Holstein A.-G., Rendsburg.	company	1926	Rendsburg	Rendsburg	54.3000225	9.6516356	548570	False	Eisenhütte Holstein A.-G., Rendsburg.		17511
Audorfer Land- und Industrie-Gesellschaft, Rendsburg.	company	1926	Rendsburg	Rendsburg	54.3000225	9.6516356	548570	False	Audorfer Land- und Industrie-Gesellschaft, Rendsburg.		17513
Commerz- und Privat-Bank Aktiengesellschaft.	company	1926					-1	False	Commerz- und Privat-Bank Aktiengesellschaft.	place	17514
Kohlen-Großhandel G.m.b.H., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Kohlen-Großhandel G.m.b.H., Kiel.		17515
Schleswig-Holsteinische Wirtschaftsgemeinschaft m.b.H., Kiel.	company	1926	Kiel	Kiel	54.3227085	10.135555	27021	False	Schleswig-Holsteinische Wirtschaftsgemeinschaft m.b.H., Kiel.		17517
Waaren-Commissions-Bank, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Waaren-Commissions-Bank, Hamburg.		17518
A.-G. Strumpfwarenfabrikation, vorm. Max Segall.	company	1926					-1	False	A.-G. Strumpfwarenfabrikation, vorm. Max Segall.		17538
Beton- u. Monierbau, A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Beton- u. Monierbau, A.-G., Berlin.		17548
Peipers & Cie. A.-G. für Walzenguß, Siegen.	company	1926	Siegen	Siegen	50.8751175	8.0256131	163256	False	Peipers & Cie. A.-G. für Walzenguß, Siegen.		17552
Georg Schenkalowsky Nachf. A.-G., Graphischer Großbetrieb u. Papierverarbeitungswerk in Breslau.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Georg Schenkalowsky Nachf. A.-G., Graphischer Großbetrieb u. Papierverarbeitungswerk in Breslau.		17556
Breslauer Versicherungs A.-G., Breslau.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Breslauer Versicherungs A.-G., Breslau.		17557
Fritz Kindworth A.G. für flüssige Brennstoffe, Breslau.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Fritz Kindworth A.G. für flüssige Brennstoffe, Breslau.		17560
Kattundruckerei F. Suckert A.-G. in Oberschlesien.	company	1926	Oberschlesien	Oberschlesien	51.8755444	10.5934768	1918003160	False	Kattundruckerei F. Suckert A.-G. in Oberschlesien.		17561
Schlesische Gardinenfabrik A.-G., Mittelwalde.	company	1926	Mittelwalde	Mittelwalde	50.1480131	16.6669348	3019739	False	Schlesische Gardinenfabrik A.-G., Mittelwalde.		17563
Vereinigte Bauunternehmung Breslau A.-G.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Vereinigte Bauunternehmung Breslau A.-G.		17564
Deutsche Bank, Zweigniederlassung Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Deutsche Bank, Zweigniederlassung Düsseldorf.		17573
Schleppschiffahrt auf dem Neckar A.-G., Heilbronn.	company	1926	Heilbronn	Heilbronn	49.142291	9.218655	62751	False	Schleppschiffahrt auf dem Neckar A.-G., Heilbronn.		17577
Bauer & Schaurte. Rheinische Schrauben- u. Mutternfabrik A.-G., Neuß.	company	1926	Neuß	Neuss	51.1981778	6.6916476	163307	False	Bauer & Schaurte. Rheinische Schrauben- u. Mutternfabrik A.-G., Neuß.		17587
Barmer Export-Gesellschaft m. b. H., Barmen.	company	1926	Barmen	Barmen	50.9452228	6.3057384	9928911	False	Barmer Export-Gesellschaft m. b. H., Barmen.		17588
Handelsmaatschappij vorheen Barmer Export-Gesellschaft, Rotterdam.	company	1926	Rotterdam	Rotterdam	51.9244424	4.47775	1411101	False	Handelsmaatschappij vorheen Barmer Export-Gesellschaft, Rotterdam.		17589
Handelsmaatschappij vorheen Overbeek & Co., Rotterdam.	company	1926	Rotterdam	Rotterdam	51.9244424	4.47775	1411101	False	Handelsmaatschappij vorheen Overbeek & Co., Rotterdam.		17590
Kammgarnspinnerei Düsseldorf, Aktien-Gesellschaft.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	Kammgarnspinnerei Düsseldorf, Aktien-Gesellschaft.		17591
F. H. Hammersen A.-G., Osnabrück.	company	1926	Osnabrück	Osnabrück	52.2719595	8.047635	62631	False	F. H. Hammersen A.-G., Osnabrück.		17600
Ausrüstungsesellschaft Wiesenthal A.-G., Brombach (Baden).	company	1926	Brombach (Baden)	Brombach	47.6345643	7.6925159	1412291	False	Ausrüstungsesellschaft Wiesenthal A.-G., Brombach (Baden).		17607
Ernst Mallinckrodt A.-G., Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Ernst Mallinckrodt A.-G., Leipzig.		17614
H. Stolle & Co. Aktiengesellschaft, Bielefeld.	company	1926	Bielefeld	Bielefeld	52.0191005	8.531007	62646	False	H. Stolle & Co. Aktiengesellschaft, Bielefeld.		17618
Hochseefischerei J. Wieting A.-G., Bremerhaven.	company	1926	Bremerhaven	Bremerhaven	53.5505392	8.5851945	62658	False	Hochseefischerei J. Wieting A.-G., Bremerhaven.		17626
Bayer. Holzindustrie- und Vertriebs-Aktiengesellschaft, Gessertshausen (Bayern).	company	1926	Gessertshausen (Bayern)	Gessertshausen	48.3296611	10.7309506	443321	False	Bayer. Holzindustrie- und Vertriebs-Aktiengesellschaft, Gessertshausen (Bayern).	uncertain	17643
Vereinigte Gaswerke, Augsburg.	company	1926	Augsburg	Augsburg	48.3690341	10.8979522	62407	False	Vereinigte Gaswerke, Augsburg.		17650
Pommersche Ansiedlungsgesellschaft in Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Pommersche Ansiedlungsgesellschaft in Stettin.		17658
Pommersche landwirtschaftliche Hauptgenossenschaft, Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Pommersche landwirtschaftliche Hauptgenossenschaft, Stettin.		17659
Pommersche Spiritus-Verwertungs-Genossenschaft, Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Pommersche Spiritus-Verwertungs-Genossenschaft, Stettin.		17660
Stettiner landw. Ein- und Verkaufsgenossenschaft.	company	1926					-1	False	Stettiner landw. Ein- und Verkaufsgenossenschaft.		17661
Stettiner Spiritwerke Aktiengesellschaft, Stettin.	company	1926	Stettin	Stettin	53.42968095	14.592912670292268	342935	False	Stettiner Spiritwerke Aktiengesellschaft, Stettin.		17663
Randower Kleinbahn A.-G., Stolzenburg.	company	1926	Stolzenburg	Stolzenburg	45.9190573	24.15411	10514249	False	Randower Kleinbahn A.-G., Stolzenburg.		17667
Carl Wendt, Landwirtschaftliche Maschinenfabrik A.-G., Berlin. Niederschönhausen.	company	1926	Berlin. Niederschönhausen	Niederschönhausen	52.5858062	13.401397	407652	False	Carl Wendt, Landwirtschaftliche Maschinenfabrik A.-G., Berlin. Niederschönhausen.		17683
Elektrizitätswerke der Argen A.-G., Wagen i. A.	company	1926	Wagen i. A.	Prima	47.2313165	8.8884675	8062219332	False	Elektrizitätswerke der Argen A.-G., Wagen i. A.		17695
Gorkauer Zuckerfabrik.	company	1926					-1	False	Gorkauer Zuckerfabrik.		17707
Zentralverband der Reichsbank.	company	1926					-1	False	Zentralverband der Reichsbank.		17713
Getreiderentenbank für Landwirtschaft Aktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Getreiderentenbank für Landwirtschaft Aktiengesellschaft, Berlin.		17715
Landbank in Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Landbank in Berlin.		17721
Baumwollspinnerei Unterhausen, Unterhausen.	company	1926	Unterhausen	Unterhausen (Bay) Stw 1	48.7168647	11.100386341260329	1209497877	False	Baumwollspinnerei Unterhausen, Unterhausen.		17730
Gesellschaft für Gasindustrie, Augsburg.	company	1926	Augsburg	Augsburg	48.3690341	10.8979522	62407	False	Gesellschaft für Gasindustrie, Augsburg.		17733
Kolbermoor Union A.G., Kolbermoor.	company	1926	Kolbermoor	Kolbermoor	47.8556623	12.0595795	2168247	False	Kolbermoor Union A.G., Kolbermoor.		17734
Kunstmühle Rosenheim, Rosenheim.	company	1926	Rosenheim	Rosenheim	47.8539273	12.127262	2168233	False	Kunstmühle Rosenheim, Rosenheim.		17735
Marmor Industrie Kiefer A.G., Kiefersfelden.	company	1926	Kiefersfelden	Kiefersfelden	47.6138408	12.188782	2190046	False	Marmor Industrie Kiefer A.G., Kiefersfelden.		17736
Maschinenfabrik Stumbeck A.-G., Rosenheim.	company	1926	Rosenheim	Rosenheim	47.8539273	12.127262	2168233	False	Maschinenfabrik Stumbeck A.-G., Rosenheim.		17737
Drei Masken Verlag, München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Drei Masken Verlag, München.		17748
Süddeutsche Bremsen A.-G., München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Süddeutsche Bremsen A.-G., München.		17754
Vereinigte Schuhfabriken Beines-Wessels A.-G., Augsburg.	company	1926	Augsburg	Augsburg	48.3690341	10.8979522	62407	False	Vereinigte Schuhfabriken Beines-Wessels A.-G., Augsburg.		17755
Bank für Oberösterreich u. Salzburg, Linz a. D.	company	1926	Linz a. D.	Kindergarten an der Bundesbildungsanstalt für Kindergartenpädagogik	48.30695405	14.295646040908476	116253811	False	Bank für Oberösterreich u. Salzburg, Linz a. D.		17758
Steiermärkische Escompte-Bank, Graz.	company	1926	Graz	Graz	47.0708678	15.4382786	34719	False	Steiermärkische Escompte-Bank, Graz.		17759
Tiroler Landesbank, Innsbruck.	company	1926	Innsbruck	Innsbruck	47.2654296	11.3927685	4835169	False	Tiroler Landesbank, Innsbruck.		17760
Stuttgarter Verein Versicherungs Aktiengesellschaft, Stuttgart.	company	1926	Stuttgart	Stuttgart	48.7784485	9.1800132	2793104	False	Stuttgarter Verein Versicherungs Aktiengesellschaft, Stuttgart.		17785
Kaliwerk Steinförde Aktien-Gesellschaft	company	1926	Steinförde	Steinförde	53.1872153	13.0895467	240100039	False	Kaliwerk Steinförde Aktien-Gesellschaft		17789
Grundrenten- u. Hypotheken-Anstalt d. Stadt Dresden.	company	1926					-1	False	Grundrenten- u. Hypotheken-Anstalt d. Stadt Dresden.		17803
Anglo-Continentale (vormals Ohlendorff'sche) Guano-Werke, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Anglo-Continentale (vormals Ohlendorff'sche) Guano-Werke, Hamburg.		17813
Wolff's Telegraphisches Büro.	company	1926					-1	False	Wolff's Telegraphisches Büro.		17819
Hannoversche Niederlassungen der Deutschen Bank.	company	1926					-1	False	Hannoversche Niederlassungen der Deutschen Bank.		17831
A. Stolz A.G., Stuttgart.	company	1926	Stuttgart	Stuttgart	48.7784485	9.1800132	2793104	False	A. Stolz A.G., Stuttgart.		17839
Süddeutsche Donau Dampfschiffahrts Gesellschaft	company	1926					-1	False	Süddeutsche Donau Dampfschiffahrts Gesellschaft	place	17854
Danube Navigation Company, London.	company	1926	London	London	51.4893335	-0.14405508452768728	65606	False	Danube Navigation Company, London.		17856
Hilbertmühle A.-G., Reichenbach (Schles.).	company	1926	Reichenbach (Schles.)				-1	False	Hilbertmühle A.-G., Reichenbach (Schles.).		17862
Frankfurter Kreditanstalt, A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Frankfurter Kreditanstalt, A.-G., Frankfurt a. M.		17868
Hermann Lehmann A.G., Offenbach a. M.	company	1926	Offenbach a. M.	Jugendkunstschule Offenbach a.M. e.V.	50.1083753	8.7621181	3439583359	False	Hermann Lehmann A.G., Offenbach a. M.		17870
Maschinenfabrik Frankonia A.-G., Frankfurt.	company	1926	Frankfurt	Frankfurt am Main	50.1106444	8.6820917	62400	False	Maschinenfabrik Frankonia A.-G., Frankfurt.		17871
Glashütte vormals Gebr. Siegwart u. Co., Stolberg b. Aachen (Rhld.).	company	1926	Stolberg b. Aachen (Rhld.)	Friedhof Stolberg - Büsbach	50.7507547	6.2117893064190906	172454415	False	Glashütte vormals Gebr. Siegwart u. Co., Stolberg b. Aachen (Rhld.).		17875
National-Jürgens-Brauerei Aktiengesellschaft, Braunschweig.	company	1926	Braunschweig	Braunschweig	52.2646577	10.5236066	62531	False	National-Jürgens-Brauerei Aktiengesellschaft, Braunschweig.		17900
Steinbruchs-Berufsgenossenschaft, Sektion V, Münster i. W. (Vorsitzender).	company	1926	Münster i. W.	Ulmer Münster	48.3985111	9.992501952819548	25697707	False	Steinbruchs-Berufsgenossenschaft, Sektion V, Münster i. W. (Vorsitzender).		17904
Verein Deutscher Portland-Cement-Fabrikanten. Kalkberge.	company	1926					-1	False	Verein Deutscher Portland-Cement-Fabrikanten. Kalkberge.		17905
Westf. Landes-Eisenbahn, Lippstadt.	company	1926	Lippstadt	Lippstadt	51.6747074	8.347194	152781	False	Westf. Landes-Eisenbahn, Lippstadt.		17906
A.-G. “Monopol“, Geseke.	company	1926	Geseke	Geseke	51.6395322	8.512578	152782	False	A.-G. “Monopol“, Geseke.		17908
A.-G. “Meteor“ i. L., Geseke.	company	1926	Geseke	Geseke	51.6395322	8.512578	152782	False	A.-G. “Meteor“ i. L., Geseke.		17909
Beckumer Portland-Cementwerk Illigens, Samson u. Teckentrup, Beckum.	company	1926	Beckum	Beckum	51.7555148	8.041135	152281	False	Beckumer Portland-Cementwerk Illigens, Samson u. Teckentrup, Beckum.		17910
Westf. Cementsack-Centrale, Beckum.	company	1926	Beckum	Beckum	51.7555148	8.041135	152281	False	Westf. Cementsack-Centrale, Beckum.		17911
Rhein.-Westf. Zement-Verband, Bochum.	company	1926	Bochum	Bochum	51.4818111	7.2196635	62644	False	Rhein.-Westf. Zement-Verband, Bochum.		17913
Philipp Abt. Großschlächterei u. Wurstfabrik A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Philipp Abt. Großschlächterei u. Wurstfabrik A.-G., Frankfurt a. M.		17918
G. Großmann Aktiengesellschaft, Coburg.	company	1926	Coburg	Coburg	50.2582226	10.964561	62717	False	G. Großmann Aktiengesellschaft, Coburg.		17926
Vereinigte Brauereien Aktiengesellschaft.	company	1926					-1	False	Vereinigte Brauereien Aktiengesellschaft.		17930
Staatsmoor-Gesellschaft Aktiengesellschaft in Oldenburg.	company	1926	Oldenburg	Oldenburg	53.1389753	8.2146017	62409	False	Staatsmoor-Gesellschaft Aktiengesellschaft in Oldenburg.		17941
Oldenburgische Spar- und Leih-Bank, Oldenburg.	company	1926	Oldenburg	Oldenburg	53.1389753	8.2146017	62409	False	Oldenburgische Spar- und Leih-Bank, Oldenburg.		17948
Treuhand Aktien-Gesellschaft, Oldenburg.	company	1926	Oldenburg	Oldenburg	53.1389753	8.2146017	62409	False	Treuhand Aktien-Gesellschaft, Oldenburg.		17950
Gebrüder Dippe Aktiengesellschaft, Quedlinburg.	company	1926	Quedlinburg	Quedlinburg	51.7855428	11.1519933	153832	False	Gebrüder Dippe Aktiengesellschaft, Quedlinburg.		17978
H. Knorr A.-G., Heilbronn a. Neckar.	company	1926	Heilbronn a. Neckar	Neckar	49.11194169216372	9.15396120753365	142891028	False	H. Knorr A.-G., Heilbronn a. Neckar.		17985
